ander	DET
Skrifgedeeltes	NOUN
vind	VERB
ons	PRON
hierdie	DET
vermaning	NOUN
.	PUNCT

Christus	PROPN
se	PART
werk	NOUN
sal	AUX
voortgaan	VERB
ondanks	ADV
die	DET
opposisie	NOUN
.	PUNCT

Maar	CCONJ
ek	PRON
knik	VERB
net	ADV
ja	INTJ
en	CCONJ
nee	INTJ
op	ADP
die	DET
regte	ADJ
tye	NOUN
.	PUNCT

Die	DET
uittreksel	NOUN
word	AUX
met	ADP
vergunning	NOUN
van	ADP
Penguin	PROPN
gepubliseer	VERB
.	PUNCT

Hoekom	ADV
het	AUX
boontjie	NOUN
sy	DET
loontjie	NOUN
gekry	VERB
?	PUNCT

Ons	PRON
bied	VERB
'n	DET
goeie	ADJ
geleentheid	NOUN
vir	ADP
'n	DET
entrepreneur	NOUN
.	PUNCT

Maar	CCONJ
dit	PRON
is	AUX
nie	PART
maanskyn	NOUN
en	CCONJ
rose	NOUN
nie	PART
.	PUNCT

Ons	PRON
drink	VERB
groentee	NOUN
uit	ADP
miniskule	ADJ
Ooste	NOUN
koppies	NOUN
.	PUNCT

Maak	VERB
dus	ADV
seker	ADV
dat	SCONJ
jou	DET
werkgewer	NOUN
voor	ADP
jou	DET
uitdienstrede	NOUN
geregistreer	VERB
is	AUX
.	PUNCT

Daar	ADV
is	AUX
wel	ADV
belangstelling	NOUN
vir	ADP
allerlei	ADJ
ander	DET
sake	NOUN
van	ADP
die	DET
wêreld	NOUN
.	PUNCT

Hou	VERB
die	DET
sous	NOUN
warm	ADJ
oor	ADP
baie	ADV
lae	ADJ
hitte	NOUN
terwyl	SCONJ
julle	PRON
eet	VERB
.	PUNCT

As	SCONJ
jy	PRON
hierdie	DET
woorde	NOUN
kan	AUX
lees	VERB
,	PUNCT
gaan	AUX
koop	VERB
hierdie	DET
boek	NOUN
.	PUNCT

Vandag	ADV
bekend	ADJ
as	ADP
die	DET
Deuteronomistiese	ADJ
geskiedskywing	NOUN
.	PUNCT

Identiteit	NOUN
is	AUX
in	ADP
die	DET
globale	ADJ
wêreld	NOUN
uit	ADV
pas	ADV
met	ADP
die	DET
tydsgees	NOUN
.	PUNCT

Gayflieks	NOUN
,	PUNCT
nie	PART
porno	NOUN
nie	PART
,	PUNCT
kan	AUX
mens	NOUN
oor	ADP
die	DET
toonbank	NOUN
huur	VERB
.	PUNCT

Vanuit	ADP
ervaring	NOUN
deur	ADP
haarself	PRON
of	CCONJ
ander	DET
na	ADP
aan	ADP
haar	PRON
.	PUNCT

Die	DET
plaas	NOUN
se	PART
weiding	NOUN
word	AUX
benut	VERB
deur	ADP
'n	DET
groeiende	ADJ
beesprojek	NOUN
.	PUNCT

Meeste	DET
van	ADP
hulle	PRON
ken	VERB
ek	PRON
buitendien	ADV
glad	ADV
nie	PART
.	PUNCT

Daar	ADV
is	AUX
n	DET
verskil	NOUN
tussen	ADP
glo	VERB
in	ADV
en	CCONJ
glo	VERB
aan	ADV
.	PUNCT

Dink	VERB
weer	ADV
aan	ADP
die	DET
buitelyne	NOUN
van	ADP
jou	DET
storie	NOUN
.	PUNCT

Die	DET
antibiotikum	NOUN
kan	AUX
die	DET
tandemalje	NOUN
bruingeel	ADJ
laat	VERB
verkleur	VERB
.	PUNCT

Die	DET
saad	NOUN
wat	SCONJ
daar	ADV
gesaai	VERB
word	AUX
skiet	VERB
vinnig	ADV
op	ADV
.	PUNCT

Dit	PRON
word	AUX
vooraf	ADV
afgekondig	VERB
en	CCONJ
ook	ADV
in	ADP
die	DET
nuusbrief	NOUN
vermeld	VERB
.	PUNCT

Die	DET
dissipels	NOUN
het	AUX
toe	ADV
allerhande	ADJ
antwoorde	NOUN
gegee	VERB
.	PUNCT

Gene	NOUN
bepaal	VERB
die	DET
fisieke	ADJ
eienskappe	NOUN
wat	SCONJ
jy	PRON
erf	VERB
.	PUNCT

Die	DET
Netwerk	NOUN
wil	AUX
'n	DET
ruimte	NOUN
vir	ADP
oop	ADJ
religieuse	ADJ
gesprek	NOUN
verskaf	VERB
.	PUNCT

Dele	NOUN
daarvan	ADV
speel	VERB
af	ADV
in	ADP
Europa	PROPN
en	CCONJ
Amerika	PROPN
.	PUNCT

Net	ADV
die	DET
museum	NOUN
kan	AUX
jou	PRON
al	ADV
'n	DET
paar	DET
uur	NOUN
besig	ADJ
hou	VERB
.	PUNCT

Die	DET
slangetjies	NOUN
is	AUX
donkerbruin	ADJ
tot	ADP
swart	ADJ
van	ADP
kleur	NOUN
.	PUNCT

Is	AUX
daar	ADV
nog	ADV
enige	DET
iets	PRON
oor	ADV
in	ADP
daardie	DET
organiese	ADJ
massa	NOUN
?	PUNCT

Dit	PRON
vind	VERB
deur	ADP
rapportering	NOUN
plaas	ADV
.	PUNCT

Rook	NOUN
vul	VERB
die	DET
klein	ADJ
kamertjie	NOUN
agter	ADP
die	DET
voorstedelike	ADJ
garage	NOUN
.	PUNCT

Nou	ADV
die	DET
gedagte	NOUN
,	PUNCT
die	DET
skepsel	NOUN
verheug	VERB
hom	PRON
in	ADP
sy	DET
Skepper	NOUN
.	PUNCT

Die	DET
mans	NOUN
kom	AUX
egter	ADV
nie	PART
alleen	ADV
studeer	VERB
nie	PART
.	PUNCT

Die	DET
Voermol	PROPN
Amajuba	PROPN
Sportweke	NOUN
is	AUX
weereens	ADV
met	ADP
groot	ADJ
sukses	NOUN
afgehandel	VERB
.	PUNCT

Die	DET
duiwel	ADJ
loop	VERB
rond	ADV
soos	ADP
'n	DET
brullende	ADJ
leeu	NOUN
.	PUNCT

Hier	ADV
is	AUX
drie	NUM
uittreksels	NOUN
eksklusief	ADJ
uit	ADP
die	DET
oorspronklike	ADJ
Afrikaans	PROPN
.	PUNCT

Hier	ADV
kan	AUX
jy	PRON
uiting	NOUN
aan	ADP
jou	DET
verbeelding	NOUN
gee	VERB
.	PUNCT

Gemiddelde	ADJ
lengte	NOUN
van	ADP
skildneusslange	NOUN
is	AUX
tien	NUM
sentimeter	NOUN
.	PUNCT

Die	DET
oorwegende	ADJ
getuienis	NOUN
dui	VERB
egter	ADV
daarop	ADV
dat	SCONJ
dit	PRON
eg	ADJ
is	AUX
.	PUNCT

My	DET
huis	NOUN
moet	AUX
'n	DET
Huis	NOUN
van	ADP
Gebed	NOUN
genoem	VERB
word	AUX
.	PUNCT

Al	DET
wat	SCONJ
aanstoot	NOUN
gee	VERB
is	AUX
enige	DET
aanspraak	NOUN
op	ADP
gesagvolle	ADJ
absolutes	NOUN
.	PUNCT

Die	DET
aankoop	NOUN
van	ADP
aanvullende	ADJ
materiaal	NOUN
is	AUX
opsioneel	ADJ
.	PUNCT

Albei	DET
spesiename	NOUN
verwys	VERB
vanselfsprekend	ADV
na	ADP
oorspronklike	ADJ
vindplekke	NOUN
.	PUNCT

Dit	PRON
sluit	VERB
in	ADV
kontrakteurs	NOUN
,	PUNCT
konsultante	NOUN
en	CCONJ
ander	DET
beroepslui	NOUN
.	PUNCT

Ek	PRON
sit	VERB
maar	ADV
stil	ADV
en	CCONJ
kan	AUX
nie	PART
juis	ADV
saampraat	VERB
nie	PART
.	PUNCT

Identiteitskrisis	NOUN
is	AUX
hoofsaaklik	ADV
gesentreer	VERB
op	ADP
vriendskappe	NOUN
en	CCONJ
verhoudings	NOUN
gedurende	ADP
die	DET
puberteitsjare	NOUN
.	PUNCT

In	ADP
en	CCONJ
eindig	VERB
ons	PRON
derde	ADV
in	ADP
hierdie	DET
strawwe	ADJ
kompetisie	NOUN
.	PUNCT

Skielik	ADV
onthou	VERB
hy	PRON
van	ADP
die	DET
Bybel	NOUN
onder	ADP
sy	DET
kussing	NOUN
.	PUNCT

Aanvaar	VERB
net	ADV
dat	SCONJ
iets	PRON
anders	ADJ
vir	ADP
jou	DET
buurman	NOUN
waar	ADJ
kan	AUX
wees	AUX
.	PUNCT

Die	DET
direksie	NOUN
evalueer	VERB
kandidate	NOUN
vir	ADP
aanstelling	NOUN
as	ADP
direkteure	NOUN
.	PUNCT

Dui	VERB
altyd	ADV
die	DET
kant	NOUN
van	ADP
die	DET
ketting	NOUN
meganisme	NOUN
aan	ADV
.	PUNCT

Hy	PRON
gee	VERB
baie	ADV
eerder	ADV
aandag	NOUN
aan	ADP
die	DET
kinders	NOUN
.	PUNCT

Dis	AUX
so	DET
'n	DET
meisie	NOUN
wat	SCONJ
so	ADV
afgaan	VERB
so	ADV
onder	ADP
die	DET
grond	NOUN
.	PUNCT

Min	DET
mense	NOUN
van	ADP
buite	NOUN
het	AUX
ooit	ADV
daar	ADV
gekom	VERB
.	PUNCT

In	ADP
ander	DET
opsigte	NOUN
was	AUX
die	DET
Kommando	NOUN
ook	ADV
baie	ADV
aktief	ADJ
.	PUNCT

Hy	PRON
steun	VERB
en	CCONJ
kreun	VERB
en	CCONJ
blaas	VERB
vermoeid	ADV
.	PUNCT

Of	CCONJ
jy	PRON
soek	VERB
deskundige	ADJ
leiding	NOUN
wat	SCONJ
dit	PRON
vir	ADP
jou	PRON
uitvind	VERB
.	PUNCT

Skakel	VERB
Mevrou	PROPN
Dauth	PROPN
sodat	SCONJ
daar	ADV
op	ADP
'n	DET
datum	NOUN
besluit	VERB
kan	AUX
word	AUX
.	PUNCT

Daartoe	ADV
wil	AUX
die	DET
Spreuke	PROPN
digter	NOUN
ons	PRON
begelei	VERB
.	PUNCT

Dinsdagmiddag	NOUN
het	AUX
die	DET
De	PROPN
Hoop	PROPN
Natuurreservaat	NOUN
aan	ADP
die	DET
beurt	NOUN
gekom	VERB
.	PUNCT

Nee	INTJ
,	PUNCT
hulle	DET
redding	NOUN
is	AUX
gegrond	VERB
in	ADP
God	PROPN
se	PART
regverdigheid	NOUN
.	PUNCT

Laat	VERB
u	PRON
u	PRON
dan	ADV
lei	VERB
deur	ADP
die	DET
Gees	NOUN
van	ADP
Christus	PROPN
.	PUNCT

Registrasie	NOUN
van	ADP
Nasionale	ADJ
Standaardeliggame	NOUN
.	PUNCT

Jy	PRON
noem	VERB
nie	PART
dat	SCONJ
jy	PRON
reeds	ADV
grond	NOUN
het	AUX
nie	PART
.	PUNCT

Die	DET
Kongres	NOUN
van	ADP
was	AUX
'n	DET
belangrike	ADJ
gebeurtenis	NOUN
.	PUNCT

Enige	DET
band	NOUN
met	ADP
selfrespek	NOUN
moet	AUX
'n	DET
song	NOUN
oor	ADP
drugs	NOUN
hê	VERB
.	PUNCT

Slawerny	NOUN
en	CCONJ
dwangarbeid	NOUN
:	PUNCT
Slawerny	NOUN
en	CCONJ
dwangarbeid	NOUN
is	AUX
nie	PART
toelaatbaar	VERB
nie	PART
.	PUNCT

Hierdie	DET
drie	NUM
dinge	NOUN
laat	VERB
ons	PRON
nie	PART
koud	ADV
nie	PART
.	PUNCT

Elke	DET
asemteug	NOUN
wat	SCONJ
jy	PRON
gee	VERB
bevat	VERB
miljoene	ADJ
atome	NOUN
.	PUNCT

Die	DET
ouderdomsgroep	NOUN
kan	AUX
in	ADP
elke	DET
van	ADP
die	DET
vyf	NUM
kategorieë	NOUN
verteenwoordig	VERB
wees	AUX
.	PUNCT

Doelgerig	ADV
marsjeer	VERB
hulle	PRON
al	ADV
nader	ADV
en	CCONJ
nader	ADV
aan	ADP
die	DET
goudgeel	ADJ
strand	NOUN
.	PUNCT

Daarby	ADV
verloor	VERB
jy	PRON
die	DET
voordeel	NOUN
van	ADP
jou	DET
voltooide	ADJ
diensjare	NOUN
.	PUNCT

Die	DET
eerste	ADJ
deel	NOUN
van	ADP
die	DET
roete	NOUN
het	AUX
deur	ADP
denneplantasies	NOUN
gekronkel	VERB
.	PUNCT

Dit	PRON
bied	VERB
verskillende	ADJ
skilderkunstige	ADJ
uitdagings	NOUN
.	PUNCT

Toe	ADV
sien	VERB
Jakob	PROPN
'n	DET
skeur	NOUN
in	ADP
die	DET
materiaal	NOUN
in	ADP
die	DET
deksel	NOUN
.	PUNCT

Balans	NOUN
binne	ADP
een	NUM
week	NOUN
nadat	SCONJ
die	DET
Webwerf	NOUN
geplaas	VERB
is	AUX
.	PUNCT

Die	DET
Sekretariaat	NOUN
word	AUX
gelei	VERB
deur	ADP
die	DET
hoofuitvoerende	ADJ
beampte	NOUN
.	PUNCT

Ons	PRON
word	AUX
gedwing	VERB
om	SCONJ
teen	ADP
ons	DET
aard	NOUN
onaangenaam	ADJ
te	PART
wees	AUX
.	PUNCT

Ek	PRON
wou	AUX
vir	ADP
ewig	ADV
so	ADV
op	ADP
my	DET
knieë	NOUN
voor	ADP
hom	PRON
sit	VERB
.	PUNCT

Mense	NOUN
wat	SCONJ
glo	VERB
in	ADP
gebed	NOUN
en	CCONJ
dit	PRON
met	ADP
ywer	NOUN
beoefen	VERB
.	PUNCT

Hierdie	DET
onbekende	ADJ
man	NOUN
van	ADP
Juda	PROPN
af	ADP
het	AUX
al	ADV
daarvan	ADV
geprofeteer	VERB
.	PUNCT

Die	DET
prediking	NOUN
moet	AUX
as	ADP
'n	DET
sleutel	NOUN
van	ADP
die	DET
hemelryk	NOUN
hanteer	VERB
word	AUX
.	PUNCT

Sondaars	NOUN
,	PUNCT
julle	PRON
het	AUX
alles	PRON
verloor	VERB
as	SCONJ
julle	PRON
jul	DET
siele	NOUN
verloor	VERB
het	AUX
.	PUNCT

En	CCONJ
so	ADV
is	AUX
hulle	PRON
terug	ADV
oor	ADP
die	DET
Buffelsrivier	NOUN
.	PUNCT

Ek	PRON
glo	VERB
u	PRON
sal	AUX
die	DET
versoek	NOUN
baie	ADV
gunstig	ADV
oorweeg	VERB
.	PUNCT

Skree	VERB
as	SCONJ
jy	PRON
jou	DET
waardering	NOUN
aan	ADP
my	PRON
wil	AUX
toon	VERB
.	PUNCT

Derek	PROPN
is	AUX
'n	DET
skoolhoof	NOUN
en	CCONJ
lidmaat	NOUN
van	ADP
die	DET
Hervormde	ADJ
Gemeente	NOUN
Newlands	PROPN
.	PUNCT

Massa	ADJ
onderwys	NOUN
en	CCONJ
akademiese	ADJ
standaarde	NOUN
is	AUX
meestal	ADV
nie	PART
goeie	ADJ
spanmaats	NOUN
nie	PART
.	PUNCT

Globalisering	NOUN
behoort	AUX
nie	PART
die	DET
unifikasie	NOUN
van	ADP
'n	DET
mark	NOUN
te	PART
beteken	VERB
nie	PART
.	PUNCT

Duisende	ADJ
mense	NOUN
sterf	VERB
jaarliks	ADV
gedurende	ADP
'n	DET
asma	ADJ
aanval	NOUN
.	PUNCT

Ek	PRON
gaan	AUX
nie	PART
hierdie	DET
hondjie	NOUN
verkoop	VERB
nie	PART
,	PUNCT
ek	PRON
hou	VERB
hom	PRON
eenkant	ADV
.	PUNCT

Vyf	NUM
gesprekke	NOUN
wat	SCONJ
aangevoer	VERB
word	AUX
verdien	VERB
luide	ADJ
applous	NOUN
.	PUNCT

En	CCONJ
so	ADV
word	AUX
berou	NOUN
en	CCONJ
teleurstelling	NOUN
die	DET
meeste	DET
se	PART
grootste	ADJ
tydverdryf	NOUN
.	PUNCT

Hy	PRON
word	AUX
ook	ADV
nie	PART
kwaad	ADJ
vir	ADP
hom	PRON
nie	PART
.	PUNCT

As	SCONJ
jy	PRON
aan	ADP
hoogtevrees	NOUN
ly	VERB
het	AUX
jy	PRON
'n	DET
probleem	NOUN
.	PUNCT

Skielik	ADV
,	PUNCT
sonder	ADP
dat	SCONJ
ek	PRON
wil	AUX
,	PUNCT
begin	VERB
my	DET
skouers	NOUN
ruk	VERB
.	PUNCT

Die	DET
infrastruktuur	NOUN
en	CCONJ
tegnologie	NOUN
hiervoor	ADV
is	AUX
egter	ADV
nie	PART
so	ADV
eenvoudig	ADJ
nie	PART
.	PUNCT

Kom	AUX
kyk	VERB
na	ADP
herlewingsoord	NOUN
se	PART
nuwe	ADJ
web	ADJ
tuiste	NOUN
.	PUNCT

Die	DET
wenner	NOUN
van	ADP
elke	DET
voorgee	ADJ
afdeling	NOUN
ontvang	VERB
'n	DET
prys	NOUN
en	CCONJ
miniatuurtrofee	NOUN
.	PUNCT

Die	DET
assesseringstandaarde	NOUN
dra	VERB
ook	ADV
tot	ADP
die	DET
kwalifikasie	NOUN
by	ADV
.	PUNCT

Besprekings	NOUN
vir	ADP
die	DET
Woordfees	NOUN
het	AUX
reeds	ADV
geopen	VERB
.	PUNCT

Dis	AUX
seker	ADV
hoekom	SCONJ
ek	PRON
gisteraand	ADV
so	ADV
eensaam	ADJ
gevoel	VERB
het	AUX
.	PUNCT

Net	ADV
so	ADV
aan	ADP
die	DET
bokant	NOUN
het	AUX
ons	PRON
hom	PRON
hoor	VERB
kraak	VERB
.	PUNCT

Sorg	VERB
dat	SCONJ
jy	PRON
die	DET
tydsverloop	NOUN
van	ADP
jou	DET
beleggings	NOUN
begryp	VERB
.	PUNCT

Jy	PRON
ontdek	VERB
jou	DET
eie	ADJ
hart	NOUN
en	CCONJ
dink	VERB
nuut	ADV
oor	ADP
ou	ADJ
kwessies	NOUN
.	PUNCT

Baie	DET
dankie	NOUN
vir	ADP
u	DET
oorweging	NOUN
van	ADP
hierdie	DET
belangrike	ADJ
saak	NOUN
.	PUNCT

Dit	PRON
sal	AUX
'n	DET
waarlik	ADV
beraadslagende	ADJ
liggaam	NOUN
van	ADP
alle	DET
onderwysbelanghebbendes	NOUN
wees	AUX
.	PUNCT

Hoogs	ADV
nodige	ADJ
kundigheid	NOUN
verseker	VERB
'n	DET
toekoms	NOUN
vir	ADP
die	DET
volksjeug	NOUN
.	PUNCT

Die	DET
geluid	NOUN
van	ADP
die	DET
branders	NOUN
klink	VERB
ver	ADV
weg	ADV
.	PUNCT

So	INTJ
jy	PRON
staan	VERB
die	DET
hele	ADJ
dag	NOUN
in	ADP
'n	DET
ry	NOUN
?	PUNCT

Maar	CCONJ
soos	ADP
die	DET
spreekwoord	NOUN
lui	VERB
,	PUNCT
agteros	NOUN
kom	VERB
ook	ADV
in	ADP
die	DET
kraal	NOUN
.	PUNCT

Jy	PRON
kan	AUX
aan	ADP
Bob	PROPN
Dylan	PROPN
dink	VERB
,	PUNCT
maar	CCONJ
Dylan	PROPN
is	AUX
skreeulelik	ADJ
.	PUNCT

Moenie	AUX
doelbewus	ADV
abnormaal	NOUN
optree	VERB
nie	PART
,	PUNCT
maar	CCONJ
verwag	VERB
nogtans	ADV
negatiewe	ADJ
opmerkings	NOUN
.	PUNCT

Dit	PRON
val	VERB
nietemin	ADV
nie	PART
minder	ADV
kru	ADV
op	ADP
my	DET
oor	NOUN
nie	PART
.	PUNCT

Die	DET
kunstenaar	NOUN
en	CCONJ
kunswerk	NOUN
word	AUX
onskeibaar,	VERB

So	ADV
neem	VERB
ons	PRON
belangrike	ADJ
en	CCONJ
soms	ADV
minder	ADV
belangrike	ADJ
besluite	NOUN
.	PUNCT

Ons	PRON
wil	AUX
nie	PART
as	ADP
buitestaanders	NOUN
gesien	VERB
word	AUX
nie	PART
.	PUNCT

Waar	ADV
kom	VERB
die	DET
padda	NOUN
in	ADP
die	DET
keel	NOUN
vandaan	ADV
?	PUNCT

Dit	PRON
is	AUX
egter	ADV
baie	ADV
maklik	ADJ
om	SCONJ
die	DET
dwaling	NOUN
te	PART
weerlê	VERB
.	PUNCT

Dikwels	ADV
is	AUX
die	DET
feite	NOUN
tydens	ADP
natuurrampe	NOUN
verontrustend	ADJ
,	PUNCT
soms	ADV
is	AUX
hulle	PRON
afstootlik	ADJ
.	PUNCT

Hy	PRON
kan	AUX
vryheid	NOUN
gee	VERB
aan	ADP
elke	DET
impuls	NOUN
aanvaarbaar	ADJ
of	CCONJ
verbode	ADJ
.	PUNCT

Om	SCONJ
dit	PRON
te	PART
bly	AUX
volg	VERB
vra	VERB
uithou	NOUN
en	CCONJ
aanhou	NOUN
.	PUNCT

Draai	VERB
die	DET
kraantjie	NOUN
by	ADP
die	DET
dieseltenk	NOUN
oop	ADV
.	PUNCT

Jy	PRON
moet	AUX
noukeurig	ADV
aandag	NOUN
aan	ADP
dit	PRON
alles	DET
skenk	VERB
.	PUNCT

Die	DET
groot	ADJ
dag	NOUN
breek	VERB
uiteindelik	ADV
aan	ADV
.	PUNCT

Dit	PRON
maak	VERB
die	DET
intrede	NOUN
in	ADP
die	DET
boerebedryf	NOUN
baie	ADV
moeilik	ADJ
.	PUNCT

My	DET
oorlede	ADJ
pa	NOUN
onthou	VERB
ek	PRON
as	ADP
'n	DET
natuurliefhebber	NOUN
.	PUNCT

Op	ADP
sy	DET
beste	NOUN
sing	VERB
hy	PRON
suiwer	ADV
oor	ADP
die	DET
liefde	NOUN
.	PUNCT

Hoe	SCONJ
kwaai	ADV
jy	PRON
hulle	PRON
wil	AUX
beheer	VERB
is	AUX
jou	DET
keuse	NOUN
.	PUNCT

Dit	PRON
het	AUX
gou	ADV
op	ADP
openlike	ADJ
oorlogvoering	NOUN
uitgeloop	VERB
.	PUNCT

Uitslaap	VERB
in	ADP
die	DET
veld	NOUN
en	CCONJ
eie	ADJ
kamp	NOUN
met	ADP
eie	ADJ
geriewe	NOUN
opstel	VERB
.	PUNCT

Gesinsgerigte	ADJ
eredienste	NOUN
:	PUNCT
Die	DET
totale	ADJ
gesin	NOUN
moet	AUX
betrek	VERB
word	AUX
by	ADP
die	DET
eredienste	NOUN
.	PUNCT

Ek	PRON
sien	VERB
elke	DET
week	NOUN
daarna	ADV
uit	ADV
om	SCONJ
die	DET
lesse	NOUN
te	PART
doen	VERB
.	PUNCT

Sy	PRON
en	CCONJ
die	DET
twee	NUM
Zimbabwiese	ADJ
digters	NOUN
was	AUX
albei	DET
.	PUNCT

Bo	ADV
aangekom	VERB
lê	VERB
'n	DET
hele	ADV
paar	DET
plase	NOUN
voor	ADP
jou	PRON
uitgestrek	ADV
.	PUNCT

Liewe	ADJ
ouers	NOUN
ween	VERB
nie	PART
meer	ADV
nie	PART
,	PUNCT
u	DET
plek	NOUN
is	AUX
reeds	ADV
voorberei	VERB
.	PUNCT

Gebruik	VERB
verskeie	DET
logiese	ADJ
prosesse	NOUN
om	SCONJ
te	PART
formuleer	VERB
,	PUNCT
toets	VERB
en	CCONJ
regverdig	VERB
kongruensie	NOUN

Daar	ADV
is	AUX
een	NUM
toestemming	NOUN
uitgereik	VERB
en	CCONJ
dit	PRON
is	AUX
aan	ADP
die	DET
zoo	NOUN
.	PUNCT

Hy's	AUX
die	DET
mees	ADV
komplekse	ADJ
drummer	NOUN
wat	SCONJ
'n	DET
band	NOUN
kan	AUX
hê	VERB
.	PUNCT

Prooivoorkeur	NOUN
hang	VERB
af	ADV
van	ADP
die	DET
grootte	NOUN
van	ADP
die	DET
slang	NOUN
.	PUNCT

Daarmee	ADV
benadruk	VERB
Christus	PROPN
die	DET
erns	NOUN
van	ADP
die	DET
saak	NOUN
.	PUNCT

Dit	PRON
dui	VERB
op	ADV
Sy	PRON
verhewe	ADJ
onveranderlike	ADJ
selfgenoegsaamheid	NOUN
.	PUNCT

Europa	PROPN
is	AUX
glo	ADV
ver	ADV
vooruit	ADJ
wat	SCONJ
hierdie	DET
navorsing	NOUN
betref	VERB
.	PUNCT

Eis	VERB
ons	PRON
onsself	PRON
'n	DET
selfopgelegde	ADJ
voogdyskap	NOUN
toe	ADV
.	PUNCT

Vals	ADJ
geloof	NOUN
kan	AUX
selfs	ADV
'n	DET
sekere	ADJ
oortuiging	NOUN
hê	VERB
.	PUNCT

Agnew	PROPN
na	ADP
Ceylon	PROPN
om	SCONJ
die	DET
nuwe	ADJ
Britse	ADJ
aansprake	NOUN
te	PART
laat	AUX
geld	VERB
.	PUNCT

Hopelik	ADV
gaan	AUX
ek	PRON
nou	ADV
uitvind	VERB
wat	SCONJ
hier	ADV
aangaan	VERB
.	PUNCT

Babas	NOUN
onthou	VERB
beslis	ADV
musiek	NOUN
wat	SCONJ
hulle	PRON
herhaaldelik	ADV
voorgeboortelik	ADV
hoor	VERB
.	PUNCT

Jubel	VERB
oor	ADP
die	DET
manier	NOUN
waarop	SCONJ
Sy	DET
genesing	NOUN
en	CCONJ
liefde	NOUN
steeds	ADV
voortduur	VERB
.	PUNCT

Hierdie	DET
kostes	NOUN
sal	AUX
noodgedwonge	ADV
van	ADP
die	DET
jagter	NOUN
verhaal	VERB
moet	AUX
word	AUX
.	PUNCT

Bereken	VERB
die	DET
minimum	ADJ
bedrag	NOUN
wat	SCONJ
jy	PRON
maandeliks	ADV
moet	AUX
betaal	VERB
.	PUNCT

Alles	PRON
wat	SCONJ
ons	PRON
so	ADV
uniek	ADV
Suid	ADV
Afrikaans	ADJ
maak	VERB
.	PUNCT

Sy	DET
onveranderlikheid	NOUN
staan	VERB
teenoor	ADP
die	DET
leuen	NOUN
en	CCONJ
onbetroubaarheid	NOUN
.	PUNCT

Maar	CCONJ
tussen	ADP
die	DET
mense	NOUN
kon	AUX
hy	PRON
egter	ADV
niks	PRON
sien	VERB
nie	PART
.	PUNCT

Regs	INTJ
,	PUNCT
net	ADV
dat	SCONJ
Roy	PROPN
nie	PART
kan	AUX
sê	VERB
ons	PRON
vergeet	VERB
hom	PRON
nie	PART
.	PUNCT

Elke	DET
partikulêre	ADJ
sinode	NOUN
vaardig	VERB
twee	NUM
predikante	NOUN
en	CCONJ
twee	NUM
ouderlinge	NOUN
af	ADV
.	PUNCT

Volgens	ADP
alle	DET
waarskynlikheid	NOUN
is	AUX
die	DET
moord	NOUN
dwelmverwant	ADJ
.	PUNCT

Geen	DET
gemeenskap	NOUN
kan	AUX
in	ADP
isolasie	NOUN
oorleef	VERB
nie	PART
.	PUNCT

Die	DET
magsaksent	NOUN
gaan	AUX
na	ADP
alle	DET
waarskynlikheid	NOUN
ooswaarts	ADV
skuif	VERB
.	PUNCT

Hoe	ADV
Afrikaans	ADJ
is	AUX
die	DET
tradisioneel	ADV
Afrikaanse	ADJ
universiteite	NOUN
in	ADP
Suid	PROPN
Afrika	PROPN
deesdae	ADV
?	PUNCT

Draai	VERB
die	DET
boutjie	NOUN
wat	SCONJ
bo	ADP
op	ADP
die	DET
filter	NOUN
is	AUX
los	VERB
.	PUNCT

Die	DET
telefoon	NOUN
lui	VERB
en	CCONJ
ek	PRON
hardloop	VERB
gou	ADV
om	SCONJ
dit	PRON
te	PART
beantwoord	VERB
.	PUNCT

Die	DET
negatiefste	ADJ
moontlike	ADJ
reaksie	NOUN
is	AUX
geweldpleging	NOUN
.	PUNCT

Hy	PRON
is	AUX
net	ADV
so	ADV
hardnekkig	ADJ
in	ADP
sy	DET
sondes	NOUN
soos	ADP
sy	DET
ouers	NOUN
.	PUNCT

Die	DET
naaste	ADJ
petrol	NOUN
is	AUX
op	ADP
Ashton	PROPN
of	CCONJ
Swellendam	PROPN
.	PUNCT

By	ADP
die	DET
doop	NOUN
bied	VERB
God	PROPN
hierdie	DET
erfporsie	NOUN
aan	ADP
julle	DET
kindjie	NOUN
aan	ADV
.	PUNCT

Johannes	PROPN
die	DET
Doper	NOUN
het	AUX
die	DET
koms	NOUN
van	ADP
die	DET
hemelse	ADJ
ryk	NOUN
aangekondig	VERB
.	PUNCT

Selfs	ADV
in	ADP
werk	NOUN
en	CCONJ
skoolopset	NOUN
is	AUX
dit	PRON
deesdae	ADV
net	ADV
so	ADV
erg	VERB
.	PUNCT

Dit	PRON
is	AUX
dus	ADV
belangrik	ADJ
dat	SCONJ
die	DET
immuunsisteem	NOUN
nog	ADV
steeds	ADV
funksioneer	VERB
.	PUNCT

Hy	PRON
roep	VERB
toe	ADV
eers	ADV
sy	DET
raadgewers	NOUN
die	DET
ouer	ADJ
mense	NOUN
